favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
10,The New York Times,Marathon Champion Dies in Fall From Balcony http://nyti.ms/m6qHRi,,False,Mon May 16 12:10:18 +0000 2011,61,70098749170515968
11,The New York Times,"The Saturday Profile: Violence Suffocated a Father’s Poetry, but Not His Voice http://nyti.ms/iSosuP",,False,Sat May 14 14:27:08 +0000 2011,33,69408408717099009
48,The New York Times,Lens: Mysteries of a Nazi Photo Album http://nyti.ms/iR05KL,,False,Tue Jun 21 09:15:53 +0000 2011,79,83100816168329216
2,TweetDeck,.@FrankBruni is new Sunday op-ed columnist at NYT. He'll also write a column during the week. Details: http://nyti.ms/miQleW,,False,Mon May 23 19:34:58 +0000 2011,18,72747367622901760
4,The New York Times,"Advertising: Online, Beck Will Impose a Fee Model http://nyti.ms/kvnf3f",,False,Tue Jun 07 07:16:18 +0000 2011,21,77997295056064512
6,The New York Times,Attention Shifts to Schwarzenegger’s Housekeeper http://nyti.ms/imTfXe,,False,Wed May 18 17:18:13 +0000 2011,33,70901011404955648
11,The New York Times,NYT NEWS ALERT: New York State to Lift Moratorium on Hydraulic Fracturing,,False,Thu Jun 30 16:04:03 +0000 2011,125,86465026994610176
8,The New York Times,New Law in Kansas Seen as a Threat to Abortions http://nyti.ms/mGIcor,,False,Sat Jun 25 06:23:47 +0000 2011,41,84507060439482368
7,The New York Times,‘Pilot’ Label Lets Mayor’s Projects Skip City Review http://nyti.ms/mCp0WO,,False,Mon Jun 27 10:12:55 +0000 2011,10,85289495766908928
13,The New York Times,Nursing Homes Seek Exemptions From Health Law http://nyti.ms/lMNtxI,,False,Mon May 16 05:55:48 +0000 2011,41,70004502996058112
5,TweetDeck,#Veterans say Vietnam-era labor law doesn't do enough to help returning soldiers get jobs: http://nyti.ms/jRuQ6n,,False,Mon Jun 27 19:53:18 +0000 2011,44,85435554115760128
0,TweetDeck,@lexiatwork Are you already a subscriber? Call 1-800-698-4637 if you have a question or problem.,lexiatwork,False,Mon Jun 20 17:55:17 +0000 2011,1,82869141421309954
